rxn_id,rxn_type,rxn_date,temperature_deg_c,time_h,startingmat_1_name,startingmat_1_smiles,startingmat_1_eq,startingmat_2_name,startingmat_2_smiles,startingmat_2_eq,reagent_1_name,reagent_1_smiles,reagent_1_eq,catalyst_name,catalyst_smiles,catalyst_eq,solvent_1_name,solvent_1_smiles,solvent_1_fraction,startingmat_1_area%,product_1_name,product_1_smiles,product_1_area%,suff_yield,contains_water,additives_name_merged,additives_smiles_merged,additives_fraction_merged,YieldCategory
ELN032036-334_2_1_G3,Buchwald-Hartwig,17/02/2023,80.0,3.0,bromobiphenyl,Brc1ccc(cc1)-c1ccccc1,1,"syn-2,6-dimethylpiperidine",C[C@@H]1CCC[C@H](C)N1,1.5134137554852154,NaOtBu,[Na+].CC(C)(C)[O-],1.2993508537745737,SPhos,Cl[Pd](C/C=C/C)[P](C1=C(C2=C(OC)C=CC=C2OC)C=CC=C1)(C3CCCCC3)C4CCCCC4,0.0819445670242565,tAmOH,CCC(C)(C)O,1.0,0.6595587239908528,Syn-dimethylpiperidinylbiphenyl,C[C@@H]1CCC[C@H](C)N1c1ccc(cc1)-c1ccccc1,0.0510760710785641,1,False,NoAdditive,NoAdditive,"frozenset({nan, nan})",LowYield
ELN032036-334_2_1_G4,Buchwald-Hartwig,17/02/2023,80.0,3.0,bromobiphenyl,Brc1ccc(cc1)-c1ccccc1,1,"syn-2,6-dimethylpiperidine",C[C@@H]1CCC[C@H](C)N1,1.5337383170303522,NaOtBu,[Na+].CC(C)(C)[O-],1.291743058140637,VPhos,nF4,0.0895666613579222,tAmOH,CCC(C)(C)O,1.0,0.3951595630265686,Syn-dimethylpiperidinylbiphenyl,C[C@@H]1CCC[C@H](C)N1c1ccc(cc1)-c1ccccc1,0.0132929095116847,0,False,NoAdditive,NoAdditive,"frozenset({nan, nan})",VLowYield
ELN032036-334_2_1_G5,Buchwald-Hartwig,17/02/2023,80.0,3.0,bromobiphenyl,Brc1ccc(cc1)-c1ccccc1,1,"syn-2,6-dimethylpiperidine",C[C@@H]1CCC[C@H](C)N1,1.5401023104205882,NaOtBu,[Na+].CC(C)(C)[O-],1.323522557057425,cBridP,CC(P(C(C)(C)C)C1C(C2=CC=CC=C2)(C3=CC=CC=C3)C1)(C)C.C=CC[Pd]Cl,0.0846401399486029,tAmOH,CCC(C)(C)O,1.0,0.3083251190600232,Syn-dimethylpiperidinylbiphenyl,C[C@@H]1CCC[C@H](C)N1c1ccc(cc1)-c1ccccc1,0.161790202737385,1,False,NoAdditive,NoAdditive,"frozenset({nan, nan})",LowYield
ELN032036-334_2_1_G6,Buchwald-Hartwig,17/02/2023,80.0,3.0,bromobiphenyl,Brc1ccc(cc1)-c1ccccc1,1,"syn-2,6-dimethylpiperidine",C[C@@H]1CCC[C@H](C)N1,1.5337383170303522,NaOtBu,[Na+].CC(C)(C)[O-],1.309283360767132,P(tBu)3,Cl[Pd](C/C=C/C)[P](C(C)(C)C)(C(C)(C)C)C(C)(C)C,0.0768985661111369,tAmOH,CCC(C)(C)O,1.0,0.0036603205099507,Syn-dimethylpiperidinylbiphenyl,C[C@@H]1CCC[C@H](C)N1c1ccc(cc1)-c1ccccc1,0.218054522273201,1,False,NoAdditive,NoAdditive,"frozenset({nan, nan})",MidYield
ELN032036-334_2_1_G7,Buchwald-Hartwig,17/02/2023,80.0,3.0,bromobiphenyl,Brc1ccc(cc1)-c1ccccc1,1,"syn-2,6-dimethylpiperidine",C[C@@H]1CCC[C@H](C)N1,1.543304153042641,NaOtBu,[Na+].CC(C)(C)[O-],1.3754411573297023,Amphos,Cl[Pd]Cl.CN(C)c1ccc(cc1)P(C(C)(C)C)C(C)(C)C.CN(C)c2ccc(cc2)P(C(C)(C)C)C(C)(C)C,0.0802493874245059,tAmOH,CCC(C)(C)O,1.0,0.0055369958726108,Syn-dimethylpiperidinylbiphenyl,C[C@@H]1CCC[C@H](C)N1c1ccc(cc1)-c1ccccc1,0.0722794664652214,1,False,NoAdditive,NoAdditive,"frozenset({nan, nan})",LowYield
ELN032036-334_2_1_G8,Buchwald-Hartwig,17/02/2023,80.0,3.0,bromobiphenyl,Brc1ccc(cc1)-c1ccccc1,1,"syn-2,6-dimethylpiperidine",C[C@@H]1CCC[C@H](C)N1,1.5258569061659708,NaOtBu,[Na+].CC(C)(C)[O-],1.3162662016824735,P(tBu)(Cy)2,Cl[Pd]([P](C(C)(C)C)(C1CCCCC1)C(C)(C)C)(Cl)[P](C(C)(C)C)(C2CCCCC2)C(C)(C)C,0.0804849468511146,tAmOH,CCC(C)(C)O,1.0,0.4805451080168338,Syn-dimethylpiperidinylbiphenyl,C[C@@H]1CCC[C@H](C)N1c1ccc(cc1)-c1ccccc1,0.0433564288251991,0,False,NoAdditive,NoAdditive,"frozenset({nan, nan})",VLowYield
ELN032036-334_2_1_G9,Buchwald-Hartwig,17/02/2023,80.0,3.0,bromobiphenyl,Brc1ccc(cc1)-c1ccccc1,1,"syn-2,6-dimethylpiperidine",C[C@@H]1CCC[C@H](C)N1,1.522726975383382,NaOtBu,[Na+].CC(C)(C)[O-],1.2911762873031607,Triisobutyl-Phosphatrane,CC(CN1CCN2CCN([P]1([Pd](C3=CC=C(C(F)(F)F)C=C3)Br)N(CC(C)C)CC2)CC(C)C)C,0.07893352605443,tAmOH,CCC(C)(C)O,1.0,0.0095246412983487,Syn-dimethylpiperidinylbiphenyl,C[C@@H]1CCC[C@H](C)N1c1ccc(cc1)-c1ccccc1,0.2213969479967162,1,False,NoAdditive,NoAdditive,"frozenset({nan, nan})",MidYield
ELN032036-334_2_1_G10,Buchwald-Hartwig,17/02/2023,80.0,3.0,bromobiphenyl,Brc1ccc(cc1)-c1ccccc1,1,"syn-2,6-dimethylpiperidine",C[C@@H]1CCC[C@H](C)N1,1.5546162116297748,NaOtBu,[Na+].CC(C)(C)[O-],1.3131366113583305,DiMeIHept Cl,CC(C)CC(CC(C)C)c1cccc(C(CC(C)C)CC(C)C)c1N2C(=C(Cl)N(C2=[Pd](Cl)C\C=C\c3ccccc3)c4c(cccc4C(CC(C)C)CC(C)C)C(CC(C)C)CC(C)C)Cl,0.0781027438908709,tAmOH,CCC(C)(C)O,1.0,0.0,Syn-dimethylpiperidinylbiphenyl,C[C@@H]1CCC[C@H](C)N1c1ccc(cc1)-c1ccccc1,0.269428422043186,1,False,NoAdditive,NoAdditive,"frozenset({nan, nan})",MidYield
ELN032036-334_2_1_G11,Buchwald-Hartwig,17/02/2023,80.0,3.0,bromobiphenyl,Brc1ccc(cc1)-c1ccccc1,1,"syn-2,6-dimethylpiperidine",C[C@@H]1CCC[C@H](C)N1,1.5417015693176097,NaOtBu,[Na+].CC(C)(C)[O-],1.3274156847426255,IPENT Cl,CCC(CC)c1cccc(C(CC)CC)c1N2C(=C(Cl)N(C2=[Pd](Cl)Cl)c3c(cccc3C(CC)CC)C(CC)CC)Cl.Cc4ccccn4,0.0780809574938861,tAmOH,CCC(C)(C)O,1.0,0.0031943291342477,Syn-dimethylpiperidinylbiphenyl,C[C@@H]1CCC[C@H](C)N1c1ccc(cc1)-c1ccccc1,0.8419032223102908,1,False,NoAdditive,NoAdditive,"frozenset({nan, nan})",HighYield
ELN032036-334_2_1_G12,Buchwald-Hartwig,17/02/2023,80.0,3.0,bromobiphenyl,Brc1ccc(cc1)-c1ccccc1,1,"syn-2,6-dimethylpiperidine",C[C@@H]1CCC[C@H](C)N1,1.5196098589252427,NaOtBu,[Na+].CC(C)(C)[O-],1.2835678193808862,IHept,CCCC(CCC)c1cccc(C(CCC)CCC)c1N2C(=C(Cl)N(C2=[Pd](Cl)Cl)c3c(cccc3C(CCC)CCC)C(CCC)CCC)Cl.Clc4cccnc4,0.076769958987182,tAmOH,CCC(C)(C)O,1.0,0.0045121203811353,Syn-dimethylpiperidinylbiphenyl,C[C@@H]1CCC[C@H](C)N1c1ccc(cc1)-c1ccccc1,0.7112857436002037,1,False,NoAdditive,NoAdditive,"frozenset({nan, nan})",HighYield
ELN032036-334_2_1_H1,Buchwald-Hartwig,17/02/2023,80.0,3.0,bromobiphenyl,Brc1ccc(cc1)-c1ccccc1,1,"syn-2,6-dimethylpiperidine",C[C@@H]1CCC[C@H](C)N1,1.5172803837145774,Sodium phenoxide,[Na+].[H]O[H].[H]O[H].[H]O[H].[O-]c1ccccc1,1.4661908515998647,RuPhos,Cl[Pd](C/C=C/C)[P](C1=C(C2=C(OC(C)C)C=CC=C2OC(C)C)C=CC=C1)(C3CCCCC3)C4CCCCC4,0.0773615149596164,Propionitrile,CCC#N,1.0,0.5665569303079868,Syn-dimethylpiperidinylbiphenyl,C[C@@H]1CCC[C@H](C)N1c1ccc(cc1)-c1ccccc1,0.0025055875031959,0,False,NoAdditive,NoAdditive,"frozenset({nan, nan})",VLowYield
ELN032036-334_2_1_H2,Buchwald-Hartwig,17/02/2023,80.0,3.0,bromobiphenyl,Brc1ccc(cc1)-c1ccccc1,1,"syn-2,6-dimethylpiperidine",C[C@@H]1CCC[C@H](C)N1,1.5417015693176097,Sodium phenoxide,[Na+].[H]O[H].[H]O[H].[H]O[H].[O-]c1ccccc1,1.4314083066580614,CPhos,CN(C)c1cccc(N(C)C)c1c2ccccc2P(C3CCCCC3)C4CCCCC4.CS(=O)(=O)O[Pd]c5ccccc5c6ccccc6N,0.077301402078912,Propionitrile,CCC#N,1.0,0.5527068778067793,Syn-dimethylpiperidinylbiphenyl,C[C@@H]1CCC[C@H](C)N1c1ccc(cc1)-c1ccccc1,0.0029569662192177,0,False,NoAdditive,NoAdditive,"frozenset({nan, nan})",VLowYield
ELN032036-334_2_1_H3,Buchwald-Hartwig,17/02/2023,80.0,3.0,bromobiphenyl,Brc1ccc(cc1)-c1ccccc1,1,"syn-2,6-dimethylpiperidine",C[C@@H]1CCC[C@H](C)N1,1.5449100719748508,Sodium phenoxide,[Na+].[H]O[H].[H]O[H].[H]O[H].[O-]c1ccccc1,1.2390292885260894,SPhos,Cl[Pd](C/C=C/C)[P](C1=C(C2=C(OC)C=CC=C2OC)C=CC=C1)(C3CCCCC3)C4CCCCC4,0.0774613481515878,Propionitrile,CCC#N,1.0,0.6874213032871301,Syn-dimethylpiperidinylbiphenyl,C[C@@H]1CCC[C@H](C)N1c1ccc(cc1)-c1ccccc1,0.0,0,False,NoAdditive,NoAdditive,"frozenset({nan, nan})",VLowYield
ELN032036-334_2_1_H4,Buchwald-Hartwig,17/02/2023,80.0,3.0,bromobiphenyl,Brc1ccc(cc1)-c1ccccc1,1,"syn-2,6-dimethylpiperidine",C[C@@H]1CCC[C@H](C)N1,1.5393039245508613,Sodium phenoxide,[Na+].[H]O[H].[H]O[H].[H]O[H].[O-]c1ccccc1,1.6134222203956212,VPhos,nF4,0.0807924941888545,Propionitrile,CCC#N,1.0,0.4028791671826262,Syn-dimethylpiperidinylbiphenyl,C[C@@H]1CCC[C@H](C)N1c1ccc(cc1)-c1ccccc1,0.0143809587794977,0,False,NoAdditive,NoAdditive,"frozenset({nan, nan})",VLowYield
ELN032036-334_2_1_H5,Buchwald-Hartwig,17/02/2023,80.0,3.0,bromobiphenyl,Brc1ccc(cc1)-c1ccccc1,1,"syn-2,6-dimethylpiperidine",C[C@@H]1CCC[C@H](C)N1,1.521946498004686,Sodium phenoxide,[Na+].[H]O[H].[H]O[H].[H]O[H].[O-]c1ccccc1,1.4738079330572098,cBridP,CC(P(C(C)(C)C)C1C(C2=CC=CC=C2)(C3=CC=CC=C3)C1)(C)C.C=CC[Pd]Cl,0.0774554395252507,Propionitrile,CCC#N,1.0,0.5281618220690983,Syn-dimethylpiperidinylbiphenyl,C[C@@H]1CCC[C@H](C)N1c1ccc(cc1)-c1ccccc1,0.0032100003701443,0,False,NoAdditive,NoAdditive,"frozenset({nan, nan})",VLowYield
ELN032036-334_2_1_H6,Buchwald-Hartwig,17/02/2023,80.0,3.0,bromobiphenyl,Brc1ccc(cc1)-c1ccccc1,1,"syn-2,6-dimethylpiperidine",C[C@@H]1CCC[C@H](C)N1,1.5266414003645734,Sodium phenoxide,[Na+].[H]O[H].[H]O[H].[H]O[H].[O-]c1ccccc1,1.7870038024951005,P(tBu)3,Cl[Pd](C/C=C/C)[P](C(C)(C)C)(C(C)(C)C)C(C)(C)C,0.0852469189819054,Propionitrile,CCC#N,1.0,0.5349307573456347,Syn-dimethylpiperidinylbiphenyl,C[C@@H]1CCC[C@H](C)N1c1ccc(cc1)-c1ccccc1,0.0040156702303343,0,False,NoAdditive,NoAdditive,"frozenset({nan, nan})",VLowYield
ELN032036-334_2_1_H7,Buchwald-Hartwig,17/02/2023,80.0,3.0,bromobiphenyl,Brc1ccc(cc1)-c1ccccc1,1,"syn-2,6-dimethylpiperidine",C[C@@H]1CCC[C@H](C)N1,1.5393039245508613,Sodium phenoxide,[Na+].[H]O[H].[H]O[H].[H]O[H].[O-]c1ccccc1,1.462511939552176,Amphos,Cl[Pd]Cl.CN(C)c1ccc(cc1)P(C(C)(C)C)C(C)(C)C.CN(C)c2ccc(cc2)P(C(C)(C)C)C(C)(C)C,0.0814066350351889,Propionitrile,CCC#N,1.0,0.5761726935960101,Syn-dimethylpiperidinylbiphenyl,C[C@@H]1CCC[C@H](C)N1c1ccc(cc1)-c1ccccc1,0.0600733710668008,1,False,NoAdditive,NoAdditive,"frozenset({nan, nan})",LowYield
ELN032036-334_2_1_H8,Buchwald-Hartwig,17/02/2023,80.0,3.0,bromobiphenyl,Brc1ccc(cc1)-c1ccccc1,1,"syn-2,6-dimethylpiperidine",C[C@@H]1CCC[C@H](C)N1,1.5329465139942295,Sodium phenoxide,[Na+].[H]O[H].[H]O[H].[H]O[H].[O-]c1ccccc1,1.727004893262761,P(tBu)(Cy)2,Cl[Pd]([P](C(C)(C)C)(C1CCCCC1)C(C)(C)C)(Cl)[P](C(C)(C)C)(C2CCCCC2)C(C)(C)C,0.0766495134429967,Propionitrile,CCC#N,1.0,0.780040152737505,Syn-dimethylpiperidinylbiphenyl,C[C@@H]1CCC[C@H](C)N1c1ccc(cc1)-c1ccccc1,0.0,0,False,NoAdditive,NoAdditive,"frozenset({nan, nan})",VLowYield
ELN032036-334_2_1_H9,Buchwald-Hartwig,17/02/2023,80.0,3.0,bromobiphenyl,Brc1ccc(cc1)-c1ccccc1,1,"syn-2,6-dimethylpiperidine",C[C@@H]1CCC[C@H](C)N1,1.5385063660154312,Sodium phenoxide,[Na+].[H]O[H].[H]O[H].[H]O[H].[O-]c1ccccc1,1.4398857009430308,Triisobutyl-Phosphatrane,CC(CN1CCN2CCN([P]1([Pd](C3=CC=C(C(F)(F)F)C=C3)Br)N(CC(C)C)CC2)CC(C)C)C,0.0777801852384571,Propionitrile,CCC#N,1.0,0.6384532094134501,Syn-dimethylpiperidinylbiphenyl,C[C@@H]1CCC[C@H](C)N1c1ccc(cc1)-c1ccccc1,0.0,0,False,NoAdditive,NoAdditive,"frozenset({nan, nan})",VLowYield
ELN032036-334_2_1_H10,Buchwald-Hartwig,17/02/2023,80.0,3.0,bromobiphenyl,Brc1ccc(cc1)-c1ccccc1,1,"syn-2,6-dimethylpiperidine",C[C@@H]1CCC[C@H](C)N1,1.543304153042641,Sodium phenoxide,[Na+].[H]O[H].[H]O[H].[H]O[H].[O-]c1ccccc1,1.598830097214167,DiMeIHept Cl,CC(C)CC(CC(C)C)c1cccc(C(CC(C)C)CC(C)C)c1N2C(=C(Cl)N(C2=[Pd](Cl)C\C=C\c3ccccc3)c4c(cccc4C(CC(C)C)CC(C)C)C(CC(C)C)CC(C)C)Cl,0.0783396644921107,Propionitrile,CCC#N,1.0,0.5659513241568592,Syn-dimethylpiperidinylbiphenyl,C[C@@H]1CCC[C@H](C)N1c1ccc(cc1)-c1ccccc1,0.0092879984657525,0,False,NoAdditive,NoAdditive,"frozenset({nan, nan})",VLowYield
ELN032036-334_2_1_H11,Buchwald-Hartwig,17/02/2023,80.0,3.0,bromobiphenyl,Brc1ccc(cc1)-c1ccccc1,1,"syn-2,6-dimethylpiperidine",C[C@@H]1CCC[C@H](C)N1,1.5235082536541966,Sodium phenoxide,[Na+].[H]O[H].[H]O[H].[H]O[H].[O-]c1ccccc1,1.3970027520137631,IPENT Cl,CCC(CC)c1cccc(C(CC)CC)c1N2C(=C(Cl)N(C2=[Pd](Cl)Cl)c3c(cccc3C(CC)CC)C(CC)CC)Cl.Cc4ccccn4,0.0768748284968653,Propionitrile,CCC#N,1.0,0.6844744440733407,Syn-dimethylpiperidinylbiphenyl,C[C@@H]1CCC[C@H](C)N1c1ccc(cc1)-c1ccccc1,0.0027381917311463,0,False,NoAdditive,NoAdditive,"frozenset({nan, nan})",VLowYield
ELN032036-334_2_1_H12,Buchwald-Hartwig,17/02/2023,80.0,3.0,bromobiphenyl,Brc1ccc(cc1)-c1ccccc1,1,"syn-2,6-dimethylpiperidine",C[C@@H]1CCC[C@H](C)N1,1.5313653580350397,Sodium phenoxide,[Na+].[H]O[H].[H]O[H].[H]O[H].[O-]c1ccccc1,1.4476999458160154,IHept,CCCC(CCC)c1cccc(C(CCC)CCC)c1N2C(=C(Cl)N(C2=[Pd](Cl)Cl)c3c(cccc3C(CCC)CCC)C(CCC)CCC)Cl.Clc4cccnc4,0.0793411285469437,Propionitrile,CCC#N,1.0,0.7191363587396727,Syn-dimethylpiperidinylbiphenyl,C[C@@H]1CCC[C@H](C)N1c1ccc(cc1)-c1ccccc1,0.0029919910755036,0,False,NoAdditive,NoAdditive,"frozenset({nan, nan})",VLowYield
ELN032036-334_2_2_A1,Buchwald-Hartwig,17/02/2023,80.0,3.0,bromobiphenyl,Brc1ccc(cc1)-c1ccccc1,1,"syn-2,6-dimethylpiperidine",C[C@@H]1CCC[C@H](C)N1,1.5258569061659708,KHMDS,C[Si](C)(C)[N-][Si](C)(C)C.[K+],1.2748224416586589,RuPhos,Cl[Pd](C/C=C/C)[P](C1=C(C2=C(OC(C)C)C=CC=C2OC(C)C)C=CC=C1)(C3CCCCC3)C4CCCCC4,0.0767158100059021,PhMe,Cc1ccccc1,1.0,0.0,Syn-dimethylpiperidinylbiphenyl,C[C@@H]1CCC[C@H](C)N1c1ccc(cc1)-c1ccccc1,0.0643020945701387,1,False,NoAdditive,NoAdditive,"frozenset({nan, nan})",LowYield
ELN032036-334_2_2_A2,Buchwald-Hartwig,17/02/2023,80.0,3.0,bromobiphenyl,Brc1ccc(cc1)-c1ccccc1,1,"syn-2,6-dimethylpiperidine",C[C@@H]1CCC[C@H](C)N1,1.5087997360479584,KHMDS,C[Si](C)(C)[N-][Si](C)(C)C.[K+],1.2611652859807836,CPhos,CN(C)c1cccc(N(C)C)c1c2ccccc2P(C3CCCCC3)C4CCCCC4.CS(=O)(=O)O[Pd]c5ccccc5c6ccccc6N,0.0757985845881917,PhMe,Cc1ccccc1,1.0,0.0059257212830378,Syn-dimethylpiperidinylbiphenyl,C[C@@H]1CCC[C@H](C)N1c1ccc(cc1)-c1ccccc1,0.1246849175548767,1,False,NoAdditive,NoAdditive,"frozenset({nan, nan})",LowYield
ELN032036-334_2_2_A3,Buchwald-Hartwig,17/02/2023,80.0,3.0,bromobiphenyl,Brc1ccc(cc1)-c1ccccc1,1,"syn-2,6-dimethylpiperidine",C[C@@H]1CCC[C@H](C)N1,1.5111032236501931,KHMDS,C[Si](C)(C)[N-][Si](C)(C)C.[K+],1.2595226903135806,SPhos,Cl[Pd](C/C=C/C)[P](C1=C(C2=C(OC)C=CC=C2OC)C=CC=C1)(C3CCCCC3)C4CCCCC4,0.0767426017612041,PhMe,Cc1ccccc1,1.0,0.0070452624872361,Syn-dimethylpiperidinylbiphenyl,C[C@@H]1CCC[C@H](C)N1c1ccc(cc1)-c1ccccc1,0.0599681494170096,1,False,NoAdditive,NoAdditive,"frozenset({nan, nan})",LowYield
ELN032036-334_2_2_A4,Buchwald-Hartwig,17/02/2023,80.0,3.0,bromobiphenyl,Brc1ccc(cc1)-c1ccccc1,1,"syn-2,6-dimethylpiperidine",C[C@@H]1CCC[C@H](C)N1,1.5321555280838703,KHMDS,C[Si](C)(C)[N-][Si](C)(C)C.[K+],1.280687766955915,VPhos,nF4,0.0874158371800675,PhMe,Cc1ccccc1,1.0,0.0148534629657937,Syn-dimethylpiperidinylbiphenyl,C[C@@H]1CCC[C@H](C)N1c1ccc(cc1)-c1ccccc1,0.0977564597796769,1,False,NoAdditive,NoAdditive,"frozenset({nan, nan})",LowYield
ELN032036-334_2_2_A5,Buchwald-Hartwig,17/02/2023,80.0,3.0,bromobiphenyl,Brc1ccc(cc1)-c1ccccc1,1,"syn-2,6-dimethylpiperidine",C[C@@H]1CCC[C@H](C)N1,1.4126164625156292,KHMDS,C[Si](C)(C)[N-][Si](C)(C)C.[K+],1.1835478240513853,cBridP,CC(P(C(C)(C)C)C1C(C2=CC=CC=C2)(C3=CC=CC=C3)C1)(C)C.C=CC[Pd]Cl,0.0725294280741669,PhMe,Cc1ccccc1,1.0,0.0057753891560903,Syn-dimethylpiperidinylbiphenyl,C[C@@H]1CCC[C@H](C)N1c1ccc(cc1)-c1ccccc1,0.581452746178502,1,False,NoAdditive,NoAdditive,"frozenset({nan, nan})",HighYield
ELN032036-334_2_2_A6,Buchwald-Hartwig,17/02/2023,80.0,3.0,bromobiphenyl,Brc1ccc(cc1)-c1ccccc1,1,"syn-2,6-dimethylpiperidine",C[C@@H]1CCC[C@H](C)N1,1.5578787507670973,KHMDS,C[Si](C)(C)[N-][Si](C)(C)C.[K+],1.2899275674596995,P(tBu)3,Cl[Pd](C/C=C/C)[P](C(C)(C)C)(C(C)(C)C)C(C)(C)C,0.081784344660067,PhMe,Cc1ccccc1,1.0,0.0051718249430218,Syn-dimethylpiperidinylbiphenyl,C[C@@H]1CCC[C@H](C)N1c1ccc(cc1)-c1ccccc1,0.0936198000864704,1,False,NoAdditive,NoAdditive,"frozenset({nan, nan})",LowYield
ELN032036-334_2_2_A7,Buchwald-Hartwig,17/02/2023,80.0,3.0,bromobiphenyl,Brc1ccc(cc1)-c1ccccc1,1,"syn-2,6-dimethylpiperidine",C[C@@H]1CCC[C@H](C)N1,1.5313653580350397,KHMDS,C[Si](C)(C)[N-][Si](C)(C)C.[K+],1.2975039524585257,Amphos,Cl[Pd]Cl.CN(C)c1ccc(cc1)P(C(C)(C)C)C(C)(C)C.CN(C)c2ccc(cc2)P(C(C)(C)C)C(C)(C)C,0.0821752368455596,PhMe,Cc1ccccc1,1.0,0.0045419802284437,Syn-dimethylpiperidinylbiphenyl,C[C@@H]1CCC[C@H](C)N1c1ccc(cc1)-c1ccccc1,0.4980009930466068,1,False,NoAdditive,NoAdditive,"frozenset({nan, nan})",MidYield
ELN032036-334_2_2_A8,Buchwald-Hartwig,17/02/2023,80.0,3.0,bromobiphenyl,Brc1ccc(cc1)-c1ccccc1,1,"syn-2,6-dimethylpiperidine",C[C@@H]1CCC[C@H](C)N1,1.5401023104205882,KHMDS,C[Si](C)(C)[N-][Si](C)(C)C.[K+],1.298239745284608,P(tBu)(Cy)2,Cl[Pd]([P](C(C)(C)C)(C1CCCCC1)C(C)(C)C)(Cl)[P](C(C)(C)C)(C2CCCCC2)C(C)(C)C,0.0791218340060164,PhMe,Cc1ccccc1,1.0,0.0059563037224715,Syn-dimethylpiperidinylbiphenyl,C[C@@H]1CCC[C@H](C)N1c1ccc(cc1)-c1ccccc1,0.2704029467659802,1,False,NoAdditive,NoAdditive,"frozenset({nan, nan})",MidYield
ELN032036-334_2_2_A9,Buchwald-Hartwig,17/02/2023,80.0,3.0,bromobiphenyl,Brc1ccc(cc1)-c1ccccc1,1,"syn-2,6-dimethylpiperidine",C[C@@H]1CCC[C@H](C)N1,1.5188325728315324,KHMDS,C[Si](C)(C)[N-][Si](C)(C)C.[K+],1.2629766375399742,Triisobutyl-Phosphatrane,CC(CN1CCN2CCN([P]1([Pd](C3=CC=C(C(F)(F)F)C=C3)Br)N(CC(C)C)CC2)CC(C)C)C,0.0806777402990211,PhMe,Cc1ccccc1,1.0,0.0,Syn-dimethylpiperidinylbiphenyl,C[C@@H]1CCC[C@H](C)N1c1ccc(cc1)-c1ccccc1,0.3806166172559264,1,False,NoAdditive,NoAdditive,"frozenset({nan, nan})",MidYield
ELN032036-334_2_2_A10,Buchwald-Hartwig,17/02/2023,80.0,3.0,bromobiphenyl,Brc1ccc(cc1)-c1ccccc1,1,"syn-2,6-dimethylpiperidine",C[C@@H]1CCC[C@H](C)N1,1.5026912969186053,KHMDS,C[Si](C)(C)[N-][Si](C)(C)C.[K+],1.272617471329648,DiMeIHept Cl,CC(C)CC(CC(C)C)c1cccc(C(CC(C)C)CC(C)C)c1N2C(=C(Cl)N(C2=[Pd](Cl)C\C=C\c3ccccc3)c4c(cccc4C(CC(C)C)CC(C)C)C(CC(C)C)CC(C)C)Cl,0.0678776884637921,PhMe,Cc1ccccc1,1.0,0.0,Syn-dimethylpiperidinylbiphenyl,C[C@@H]1CCC[C@H](C)N1c1ccc(cc1)-c1ccccc1,0.5808699521492189,1,False,NoAdditive,NoAdditive,"frozenset({nan, nan})",HighYield
ELN032036-334_2_2_A11,Buchwald-Hartwig,17/02/2023,80.0,3.0,bromobiphenyl,Brc1ccc(cc1)-c1ccccc1,1,"syn-2,6-dimethylpiperidine",C[C@@H]1CCC[C@H](C)N1,1.5393039245508613,KHMDS,C[Si](C)(C)[N-][Si](C)(C)C.[K+],1.2884802234885362,IPENT Cl,CCC(CC)c1cccc(C(CC)CC)c1N2C(=C(Cl)N(C2=[Pd](Cl)Cl)c3c(cccc3C(CC)CC)C(CC)CC)Cl.Cc4ccccn4,0.0783910208424463,PhMe,Cc1ccccc1,1.0,0.0117781105296777,Syn-dimethylpiperidinylbiphenyl,C[C@@H]1CCC[C@H](C)N1c1ccc(cc1)-c1ccccc1,0.8049029908361589,1,False,NoAdditive,NoAdditive,"frozenset({nan, nan})",HighYield
ELN032036-334_2_2_A12,Buchwald-Hartwig,17/02/2023,80.0,3.0,bromobiphenyl,Brc1ccc(cc1)-c1ccccc1,1,"syn-2,6-dimethylpiperidine",C[C@@H]1CCC[C@H](C)N1,1.1617076769888743,KHMDS,C[Si](C)(C)[N-][Si](C)(C)C.[K+],0.9733261856763612,IHept,CCCC(CCC)c1cccc(C(CCC)CCC)c1N2C(=C(Cl)N(C2=[Pd](Cl)Cl)c3c(cccc3C(CCC)CCC)C(CCC)CCC)Cl.Clc4cccnc4,0.0598139040857874,PhMe,Cc1ccccc1,1.0,0.1693988907237143,Syn-dimethylpiperidinylbiphenyl,C[C@@H]1CCC[C@H](C)N1c1ccc(cc1)-c1ccccc1,0.2783719586532438,1,False,NoAdditive,NoAdditive,"frozenset({nan, nan})",MidYield
ELN032036-334_2_2_B1,Buchwald-Hartwig,17/02/2023,80.0,3.0,bromobiphenyl,Brc1ccc(cc1)-c1ccccc1,1,"syn-2,6-dimethylpiperidine",C[C@@H]1CCC[C@H](C)N1,1.51571588968939,LiHMDS,[Li+].C[Si](C)(C)[N-][Si](C)(C)C,1.3091326832014851,RuPhos,Cl[Pd](C/C=C/C)[P](C1=C(C2=C(OC(C)C)C=CC=C2OC(C)C)C=CC=C1)(C3CCCCC3)C4CCCCC4,0.0763852477867303,PhMe,Cc1ccccc1,1.0,0.0467224320873717,Syn-dimethylpiperidinylbiphenyl,C[C@@H]1CCC[C@H](C)N1c1ccc(cc1)-c1ccccc1,0.0517076440098728,1,False,NoAdditive,NoAdditive,"frozenset({nan, nan})",LowYield
