rxn_id,rxn_type,rxn_date,temperature_deg_c,time_h,startingmat_1_name,startingmat_1_smiles,startingmat_1_eq,startingmat_2_name,startingmat_2_smiles,startingmat_2_eq,reagent_1_name,reagent_1_smiles,reagent_1_eq,catalyst_name,catalyst_smiles,catalyst_eq,solvent_1_name,solvent_1_smiles,solvent_1_fraction,startingmat_1_area%,product_1_name,product_1_smiles,product_1_area%,contains_water,additives_name_merged,additives_smiles_merged,additives_fraction_merged,YieldCategory
ELN032036-538_1_2_A1,Buchwald-Hartwig,02/04/2024,60.0,4.0,4-(4-bromophenyl)morpholine,C1COCCN1C2=CC=C(C=C2)Br,1,NPP-naphthyridine,C1(N=CC=C2)=C2NCCC1,1.3019428421057229,KOH,[OH-].[K+],2.100709189390856,GPhos,COc1ccc(OC(C)(C)C)c2c1[C]3(=C(C=CC=C3C(C)C)C(C)C)[Pd](Br)(c4ccc(cc4)C(F)(F)F)P2(C5CCCCC5)C6CCCCC6,0.084399135476205,tAmOH,CCC(C)(C)O,1.0,0.0,HTE internal NPP-naphthyridrine phenyl morpholine,C1CN(c2ccc(cc2)N2CCOCC2)c2cccnc2C1,0.8017381997378169,True,NoAdditive,NoAdditive,"frozenset({nan, nan})",HighYield
ELN032036-538_1_2_A2,Buchwald-Hartwig,02/04/2024,60.0,4.0,4-(4-bromophenyl)morpholine,C1COCCN1C2=CC=C(C=C2)Br,1,NPP-naphthyridine,C1(N=CC=C2)=C2NCCC1,1.1699202679021965,KOH,[OH-].[K+],2.0574713754690523,BINAP,Cl[Pd]1(CC=C)[P](C(C=CC2=C3C=CC=C2)=C3C4=C(C=CC=C5)C5=CC=C4[P](C6=CC=CC=C6)1C7=CC=CC=C7)(C8=CC=CC=C8)C9=CC=CC=C9,0.0628962373226516,tAmOH,CCC(C)(C)O,1.0,0.377754688764103,HTE internal NPP-naphthyridrine phenyl morpholine,C1CN(c2ccc(cc2)N2CCOCC2)c2cccnc2C1,0.1379556266844135,True,NoAdditive,NoAdditive,"frozenset({nan, nan})",LowYield
ELN032036-538_1_2_A3,Buchwald-Hartwig,02/04/2024,60.0,4.0,4-(4-bromophenyl)morpholine,C1COCCN1C2=CC=C(C=C2)Br,1,NPP-naphthyridine,C1(N=CC=C2)=C2NCCC1,1.2113002204012588,KOH,[OH-].[K+],2.0860960685297325,AlPhos,nF2,0.096392561384148,tAmOH,CCC(C)(C)O,1.0,0.017177909572128,HTE internal NPP-naphthyridrine phenyl morpholine,C1CN(c2ccc(cc2)N2CCOCC2)c2cccnc2C1,0.7773887277971506,True,NoAdditive,NoAdditive,"frozenset({nan, nan})",HighYield
ELN032036-538_1_2_A4,Buchwald-Hartwig,02/04/2024,60.0,4.0,4-(4-bromophenyl)morpholine,C1COCCN1C2=CC=C(C=C2)Br,1,NPP-naphthyridine,C1(N=CC=C2)=C2NCCC1,1.188263326351588,KOH,[OH-].[K+],2.089730255611245,BrettPhos,C/C=C/C[Pd](OS(=O)(C(F)(F)F)=O)[P](C1=C(C2=C(C(C)C)C=C(C(C)C)C=C2C(C)C)C(OC)=CC=C1OC)(C3CCCCC3)C4CCCCC4,0.0706915090428389,tAmOH,CCC(C)(C)O,1.0,0.0148552783580947,HTE internal NPP-naphthyridrine phenyl morpholine,C1CN(c2ccc(cc2)N2CCOCC2)c2cccnc2C1,0.9322766563740073,True,NoAdditive,NoAdditive,"frozenset({nan, nan})",HighYield
ELN032036-538_1_2_A6,Buchwald-Hartwig,02/04/2024,60.0,4.0,4-(4-bromophenyl)morpholine,C1COCCN1C2=CC=C(C=C2)Br,1,NPP-naphthyridine,C1(N=CC=C2)=C2NCCC1,1.2060323606382588,KOH,[OH-].[K+],2.061006428174233,XPhos,CS(=O)(=O)O[Pd]c1ccccc1-c2ccccc2N.CC(C)c3cc(C(C)C)c(c(c3)C(C)C)-c4ccccc4P(C(C)(C)C)C(C)(C)C,0.0815533207051547,tAmOH,CCC(C)(C)O,1.0,0.0,HTE internal NPP-naphthyridrine phenyl morpholine,C1CN(c2ccc(cc2)N2CCOCC2)c2cccnc2C1,0.7350461524805345,True,NoAdditive,NoAdditive,"frozenset({nan, nan})",HighYield
ELN032036-538_1_2_A7,Buchwald-Hartwig,02/04/2024,60.0,4.0,4-(4-bromophenyl)morpholine,C1COCCN1C2=CC=C(C=C2)Br,1,NPP-naphthyridine,C1(N=CC=C2)=C2NCCC1,1.246787021196003,KOH,[OH-].[K+],2.08247449971523,IHept,CCCC(CCC)c1cccc(C(CCC)CCC)c1N2C(=C(Cl)N(C2=[Pd](Cl)Cl)c3c(cccc3C(CCC)CCC)C(CCC)CCC)Cl.Clc4cccnc4,0.0760548673042907,tAmOH,CCC(C)(C)O,1.0,0.0045205470265366,HTE internal NPP-naphthyridrine phenyl morpholine,C1CN(c2ccc(cc2)N2CCOCC2)c2cccnc2C1,0.7588002626187784,True,NoAdditive,NoAdditive,"frozenset({nan, nan})",HighYield
ELN032036-538_1_2_A9,Buchwald-Hartwig,02/04/2024,60.0,4.0,4-(4-bromophenyl)morpholine,C1COCCN1C2=CC=C(C=C2)Br,1,NPP-naphthyridine,C1(N=CC=C2)=C2NCCC1,1.2120444214288593,KOH,[OH-].[K+],2.0193713365307007,IPENT Cl,CCC(CC)c1cccc(C(CC)CC)c1N2C(=C(Cl)N(C2=[Pd](Cl)Cl)c3c(cccc3C(CC)CC)C(CC)CC)Cl.Cc4ccccn4,0.0839375532450546,tAmOH,CCC(C)(C)O,1.0,0.0,HTE internal NPP-naphthyridrine phenyl morpholine,C1CN(c2ccc(cc2)N2CCOCC2)c2cccnc2C1,0.930077171550892,True,NoAdditive,NoAdditive,"frozenset({nan, nan})",HighYield
ELN032036-538_1_2_A10,Buchwald-Hartwig,02/04/2024,60.0,4.0,4-(4-bromophenyl)morpholine,C1COCCN1C2=CC=C(C=C2)Br,1,NPP-naphthyridine,C1(N=CC=C2)=C2NCCC1,1.1898131331332438,KOH,[OH-].[K+],2.0125951500385337,P(tBu)3,Cl[Pd](C/C=C/C)[P](C(C)(C)C)(C(C)(C)C)C(C)(C)C,0.0976843885817193,tAmOH,CCC(C)(C)O,1.0,0.0044560801413726,HTE internal NPP-naphthyridrine phenyl morpholine,C1CN(c2ccc(cc2)N2CCOCC2)c2cccnc2C1,0.7655830569204368,True,NoAdditive,NoAdditive,"frozenset({nan, nan})",HighYield
ELN032036-538_1_2_A12,Buchwald-Hartwig,02/04/2024,60.0,4.0,4-(4-bromophenyl)morpholine,C1COCCN1C2=CC=C(C=C2)Br,1,NPP-naphthyridine,C1(N=CC=C2)=C2NCCC1,1.1998477907399394,KOH,[OH-].[K+],2.0504375257700023,SPhos,Cl[Pd](C/C=C/C)[P](C1=C(C2=C(OC)C=CC=C2OC)C=CC=C1)(C3CCCCC3)C4CCCCC4,0.0647297022332351,tAmOH,CCC(C)(C)O,1.0,0.0,HTE internal NPP-naphthyridrine phenyl morpholine,C1CN(c2ccc(cc2)N2CCOCC2)c2cccnc2C1,0.8141605171539413,True,NoAdditive,NoAdditive,"frozenset({nan, nan})",HighYield
ELN032036-538_1_2_B1,Buchwald-Hartwig,02/04/2024,60.0,4.0,4-(4-bromophenyl)morpholine,C1COCCN1C2=CC=C(C=C2)Br,1,NPP-naphthyridine,C1(N=CC=C2)=C2NCCC1,1.159118220043757,KOH,[OH-].[K+],1.98593914328328,GPhos,COc1ccc(OC(C)(C)C)c2c1[C]3(=C(C=CC=C3C(C)C)C(C)C)[Pd](Br)(c4ccc(cc4)C(F)(F)F)P2(C5CCCCC5)C6CCCCC6,0.0770211804410983,Dioxane,C1COCCO1,1.0,0.0,HTE internal NPP-naphthyridrine phenyl morpholine,C1CN(c2ccc(cc2)N2CCOCC2)c2cccnc2C1,0.870359306917906,True,NoAdditive,NoAdditive,"frozenset({nan, nan})",HighYield
ELN032036-538_1_2_B2,Buchwald-Hartwig,02/04/2024,60.0,4.0,4-(4-bromophenyl)morpholine,C1COCCN1C2=CC=C(C=C2)Br,1,NPP-naphthyridine,C1(N=CC=C2)=C2NCCC1,1.3093813797095886,KOH,[OH-].[K+],2.123016815910882,BINAP,Cl[Pd]1(CC=C)[P](C(C=CC2=C3C=CC=C2)=C3C4=C(C=CC=C5)C5=CC=C4[P](C6=CC=CC=C6)1C7=CC=CC=C7)(C8=CC=CC=C8)C9=CC=CC=C9,0.0670274584500361,Dioxane,C1COCCO1,1.0,0.2806130604520086,HTE internal NPP-naphthyridrine phenyl morpholine,C1CN(c2ccc(cc2)N2CCOCC2)c2cccnc2C1,0.22164415547965,True,NoAdditive,NoAdditive,"frozenset({nan, nan})",MidYield
ELN032036-538_1_2_B3,Buchwald-Hartwig,02/04/2024,60.0,4.0,4-(4-bromophenyl)morpholine,C1COCCN1C2=CC=C(C=C2)Br,1,NPP-naphthyridine,C1(N=CC=C2)=C2NCCC1,1.1824052390693724,KOH,[OH-].[K+],2.046938605040727,AlPhos,nF2,0.0665231408111547,Dioxane,C1COCCO1,1.0,0.0896269346178317,HTE internal NPP-naphthyridrine phenyl morpholine,C1CN(c2ccc(cc2)N2CCOCC2)c2cccnc2C1,0.6661285106501126,True,NoAdditive,NoAdditive,"frozenset({nan, nan})",HighYield
ELN032036-538_1_2_B4,Buchwald-Hartwig,02/04/2024,60.0,4.0,4-(4-bromophenyl)morpholine,C1COCCN1C2=CC=C(C=C2)Br,1,NPP-naphthyridine,C1(N=CC=C2)=C2NCCC1,1.2637046253104744,KOH,[OH-].[K+],2.089730255611245,BrettPhos,C/C=C/C[Pd](OS(=O)(C(F)(F)F)=O)[P](C1=C(C2=C(C(C)C)C=C(C(C)C)C=C2C(C)C)C(OC)=CC=C1OC)(C3CCCCC3)C4CCCCC4,0.0691982367774642,Dioxane,C1COCCO1,1.0,0.0084299752074016,HTE internal NPP-naphthyridrine phenyl morpholine,C1CN(c2ccc(cc2)N2CCOCC2)c2cccnc2C1,0.8183816106738958,True,NoAdditive,NoAdditive,"frozenset({nan, nan})",HighYield
ELN032036-538_1_2_B5,Buchwald-Hartwig,02/04/2024,60.0,4.0,4-(4-bromophenyl)morpholine,C1COCCN1C2=CC=C(C=C2)Br,1,NPP-naphthyridine,C1(N=CC=C2)=C2NCCC1,1.2008793587360986,KOH,[OH-].[K+],2.046938605040727,meCgPPh,CS(=O)(=O)O[Pd]c1ccccc1-c2ccccc2N.CC34CC5(C)OC(C)(CC(C)(O3)P5c6ccccc6)O4,0.0686574548880441,Dioxane,C1COCCO1,1.0,0.427002941825039,HTE internal NPP-naphthyridrine phenyl morpholine,C1CN(c2ccc(cc2)N2CCOCC2)c2cccnc2C1,0.0597232731064658,True,NoAdditive,NoAdditive,"frozenset({nan, nan})",LowYield
ELN032036-538_1_2_B6,Buchwald-Hartwig,02/04/2024,60.0,4.0,4-(4-bromophenyl)morpholine,C1COCCN1C2=CC=C(C=C2)Br,1,NPP-naphthyridine,C1(N=CC=C2)=C2NCCC1,1.2160723366489687,KOH,[OH-].[K+],2.015977549201652,XPhos,CS(=O)(=O)O[Pd]c1ccccc1-c2ccccc2N.CC(C)c3cc(C(C)C)c(c(c3)C(C)C)-c4ccccc4P(C(C)(C)C)C(C)(C)C,0.0765441661364547,Dioxane,C1COCCO1,1.0,0.0,HTE internal NPP-naphthyridrine phenyl morpholine,C1CN(c2ccc(cc2)N2CCOCC2)c2cccnc2C1,0.7286509417209601,True,NoAdditive,NoAdditive,"frozenset({nan, nan})",HighYield
ELN032036-538_1_2_B7,Buchwald-Hartwig,02/04/2024,60.0,4.0,4-(4-bromophenyl)morpholine,C1COCCN1C2=CC=C(C=C2)Br,1,NPP-naphthyridine,C1(N=CC=C2)=C2NCCC1,1.1247841877901843,KOH,[OH-].[K+],1.9728741839511312,IHept,CCCC(CCC)c1cccc(C(CCC)CCC)c1N2C(=C(Cl)N(C2=[Pd](Cl)Cl)c3c(cccc3C(CCC)CCC)C(CCC)CCC)Cl.Clc4cccnc4,0.0675493659453257,Dioxane,C1COCCO1,1.0,0.0070598022447855,HTE internal NPP-naphthyridrine phenyl morpholine,C1CN(c2ccc(cc2)N2CCOCC2)c2cccnc2C1,0.8643809338084733,True,NoAdditive,NoAdditive,"frozenset({nan, nan})",HighYield
ELN032036-538_1_2_B8,Buchwald-Hartwig,02/04/2024,60.0,4.0,4-(4-bromophenyl)morpholine,C1COCCN1C2=CC=C(C=C2)Br,1,NPP-naphthyridine,C1(N=CC=C2)=C2NCCC1,1.202931762253162,KOH,[OH-].[K+],2.0193713365307007,CataCXiumA,CCCCP(C12CC3CC(CC(C3)C1)C2)C45CC6CC(CC(C6)C4)C5.Cl[Pd]CC=C,0.071521439306783,Dioxane,C1COCCO1,1.0,0.4157919202547968,HTE internal NPP-naphthyridrine phenyl morpholine,C1CN(c2ccc(cc2)N2CCOCC2)c2cccnc2C1,0.0818732295782234,True,NoAdditive,NoAdditive,"frozenset({nan, nan})",LowYield
ELN032036-538_1_2_B9,Buchwald-Hartwig,02/04/2024,60.0,4.0,4-(4-bromophenyl)morpholine,C1COCCN1C2=CC=C(C=C2)Br,1,NPP-naphthyridine,C1(N=CC=C2)=C2NCCC1,1.1826130658944465,KOH,[OH-].[K+],2.026193306519994,IPENT Cl,CCC(CC)c1cccc(C(CC)CC)c1N2C(=C(Cl)N(C2=[Pd](Cl)Cl)c3c(cccc3C(CC)CC)C(CC)CC)Cl.Cc4ccccn4,0.0671841318726258,Dioxane,C1COCCO1,1.0,0.0,HTE internal NPP-naphthyridrine phenyl morpholine,C1CN(c2ccc(cc2)N2CCOCC2)c2cccnc2C1,0.993008089958664,True,NoAdditive,NoAdditive,"frozenset({nan, nan})",HighYield
ELN032036-538_1_2_B10,Buchwald-Hartwig,02/04/2024,60.0,4.0,4-(4-bromophenyl)morpholine,C1COCCN1C2=CC=C(C=C2)Br,1,NPP-naphthyridine,C1(N=CC=C2)=C2NCCC1,1.1950820496755652,KOH,[OH-].[K+],1.9567827498710757,P(tBu)3,Cl[Pd](C/C=C/C)[P](C(C)(C)C)(C(C)(C)C)C(C)(C)C,0.0781603824227565,Dioxane,C1COCCO1,1.0,0.0043472846468456,HTE internal NPP-naphthyridrine phenyl morpholine,C1CN(c2ccc(cc2)N2CCOCC2)c2cccnc2C1,0.848541216106827,True,NoAdditive,NoAdditive,"frozenset({nan, nan})",HighYield
ELN032036-538_1_2_B11,Buchwald-Hartwig,02/04/2024,60.0,4.0,4-(4-bromophenyl)morpholine,C1COCCN1C2=CC=C(C=C2)Br,1,NPP-naphthyridine,C1(N=CC=C2)=C2NCCC1,1.1795824774228325,KOH,[OH-].[K+],1.8625927165708624,XantPhos,CC1(C)C2=CC=CC3=C2OC4=C1C=CC=C4[P]([Pd](Cl)(CC=C)[P](C5=CC=CC=C5)3C6=CC=CC=C6)(C7=CC=CC=C7)C8=CC=CC=C8,0.0612202744655216,Dioxane,C1COCCO1,1.0,0.1777524145293419,HTE internal NPP-naphthyridrine phenyl morpholine,C1CN(c2ccc(cc2)N2CCOCC2)c2cccnc2C1,0.2697125435539211,True,NoAdditive,NoAdditive,"frozenset({nan, nan})",MidYield
ELN032036-538_1_2_B12,Buchwald-Hartwig,02/04/2024,60.0,4.0,4-(4-bromophenyl)morpholine,C1COCCN1C2=CC=C(C=C2)Br,1,NPP-naphthyridine,C1(N=CC=C2)=C2NCCC1,1.1659206772287076,KOH,[OH-].[K+],2.0504375257700023,SPhos,Cl[Pd](C/C=C/C)[P](C1=C(C2=C(OC)C=CC=C2OC)C=CC=C1)(C3CCCCC3)C4CCCCC4,0.0756292521777917,Dioxane,C1COCCO1,1.0,0.0280281044997381,HTE internal NPP-naphthyridrine phenyl morpholine,C1CN(c2ccc(cc2)N2CCOCC2)c2cccnc2C1,0.6956654924109106,True,NoAdditive,NoAdditive,"frozenset({nan, nan})",HighYield
ELN032036-538_1_2_C1,Buchwald-Hartwig,02/04/2024,60.0,4.0,4-(4-bromophenyl)morpholine,C1COCCN1C2=CC=C(C=C2)Br,1,NPP-naphthyridine,C1(N=CC=C2)=C2NCCC1,1.153874353760443,NaHCO3,[Na+].OC([O-])=O,1.955691867773136,GPhos,COc1ccc(OC(C)(C)C)c2c1[C]3(=C(C=CC=C3C(C)C)C(C)C)[Pd](Br)(c4ccc(cc4)C(F)(F)F)P2(C5CCCCC5)C6CCCCC6,0.0731641259346216,tAmOH,CCC(C)(C)O,1.0,0.3713694795015365,HTE internal NPP-naphthyridrine phenyl morpholine,C1CN(c2ccc(cc2)N2CCOCC2)c2cccnc2C1,0.101307169086447,True,NoAdditive,NoAdditive,"frozenset({nan, nan})",LowYield
ELN032036-538_1_2_C6,Buchwald-Hartwig,02/04/2024,60.0,4.0,4-(4-bromophenyl)morpholine,C1COCCN1C2=CC=C(C=C2)Br,1,NPP-naphthyridine,C1(N=CC=C2)=C2NCCC1,1.1868665334678727,NaHCO3,[Na+].OC([O-])=O,2.0013993335486093,XPhos,CS(=O)(=O)O[Pd]c1ccccc1-c2ccccc2N.CC(C)c3cc(C(C)C)c(c(c3)C(C)C)-c4ccccc4P(C(C)(C)C)C(C)(C)C,0.0810707636632458,tAmOH,CCC(C)(C)O,1.0,0.2369088652839944,HTE internal NPP-naphthyridrine phenyl morpholine,C1CN(c2ccc(cc2)N2CCOCC2)c2cccnc2C1,0.2231740806611788,True,NoAdditive,NoAdditive,"frozenset({nan, nan})",MidYield
ELN032036-538_1_2_D1,Buchwald-Hartwig,02/04/2024,60.0,4.0,4-(4-bromophenyl)morpholine,C1COCCN1C2=CC=C(C=C2)Br,1,NPP-naphthyridine,C1(N=CC=C2)=C2NCCC1,1.2514821704554258,NaHCO3,[Na+].OC([O-])=O,1.975022616688557,GPhos,COc1ccc(OC(C)(C)C)c2c1[C]3(=C(C=CC=C3C(C)C)C(C)C)[Pd](Br)(c4ccc(cc4)C(F)(F)F)P2(C5CCCCC5)C6CCCCC6,0.0702163430765398,PhMe,Cc1ccccc1,1.0,0.3094408670628057,HTE internal NPP-naphthyridrine phenyl morpholine,C1CN(c2ccc(cc2)N2CCOCC2)c2cccnc2C1,0.2589967329655676,True,NoAdditive,NoAdditive,"frozenset({nan, nan})",MidYield
ELN032036-538_1_2_D6,Buchwald-Hartwig,02/04/2024,60.0,4.0,4-(4-bromophenyl)morpholine,C1COCCN1C2=CC=C(C=C2)Br,1,NPP-naphthyridine,C1(N=CC=C2)=C2NCCC1,1.1776090505337422,NaHCO3,[Na+].OC([O-])=O,2.103221340974506,XPhos,CS(=O)(=O)O[Pd]c1ccccc1-c2ccccc2N.CC(C)c3cc(C(C)C)c(c(c3)C(C)C)-c4ccccc4P(C(C)(C)C)C(C)(C)C,0.0909705698884032,PhMe,Cc1ccccc1,1.0,0.3975857173425267,HTE internal NPP-naphthyridrine phenyl morpholine,C1CN(c2ccc(cc2)N2CCOCC2)c2cccnc2C1,0.0992837343020998,True,NoAdditive,NoAdditive,"frozenset({nan, nan})",LowYield
ELN032036-538_1_2_G1,Buchwald-Hartwig,02/04/2024,60.0,4.0,4-(4-bromophenyl)morpholine,C1COCCN1C2=CC=C(C=C2)Br,1,NPP-naphthyridine,C1(N=CC=C2)=C2NCCC1,1.1803909887217363,NaOtBu,[Na+].CC(C)(C)[O-],1.9099234954900697,GPhos,COc1ccc(OC(C)(C)C)c2c1[C]3(=C(C=CC=C3C(C)C)C(C)C)[Pd](Br)(c4ccc(cc4)C(F)(F)F)P2(C5CCCCC5)C6CCCCC6,0.0820987263459893,tAmOH,CCC(C)(C)O,1.0,0.0038286597645353,HTE internal NPP-naphthyridrine phenyl morpholine,C1CN(c2ccc(cc2)N2CCOCC2)c2cccnc2C1,0.7577660912522763,False,NoAdditive,NoAdditive,"frozenset({nan, nan})",HighYield
ELN032036-538_1_2_G2,Buchwald-Hartwig,02/04/2024,60.0,4.0,4-(4-bromophenyl)morpholine,C1COCCN1C2=CC=C(C=C2)Br,1,NPP-naphthyridine,C1(N=CC=C2)=C2NCCC1,1.1956106159714202,NaOtBu,[Na+].CC(C)(C)[O-],1.9585440506417169,BINAP,Cl[Pd]1(CC=C)[P](C(C=CC2=C3C=CC=C2)=C3C4=C(C=CC=C5)C5=CC=C4[P](C6=CC=CC=C6)1C7=CC=CC=C7)(C8=CC=CC=C8)C9=CC=CC=C9,0.0679523231592404,tAmOH,CCC(C)(C)O,1.0,0.0,HTE internal NPP-naphthyridrine phenyl morpholine,C1CN(c2ccc(cc2)N2CCOCC2)c2cccnc2C1,0.2544846437475697,False,NoAdditive,NoAdditive,"frozenset({nan, nan})",MidYield
ELN032036-538_1_2_G3,Buchwald-Hartwig,02/04/2024,60.0,4.0,4-(4-bromophenyl)morpholine,C1COCCN1C2=CC=C(C=C2)Br,1,NPP-naphthyridine,C1(N=CC=C2)=C2NCCC1,1.2339126238273646,NaOtBu,[Na+].CC(C)(C)[O-],1.928692271288134,AlPhos,nF2,0.0800578528951492,tAmOH,CCC(C)(C)O,1.0,0.0,HTE internal NPP-naphthyridrine phenyl morpholine,C1CN(c2ccc(cc2)N2CCOCC2)c2cccnc2C1,0.7800843079408576,False,NoAdditive,NoAdditive,"frozenset({nan, nan})",HighYield
ELN032036-538_1_2_G4,Buchwald-Hartwig,02/04/2024,60.0,4.0,4-(4-bromophenyl)morpholine,C1COCCN1C2=CC=C(C=C2)Br,1,NPP-naphthyridine,C1(N=CC=C2)=C2NCCC1,1.1540843196378103,NaOtBu,[Na+].CC(C)(C)[O-],1.8969972087621076,BrettPhos,C/C=C/C[Pd](OS(=O)(C(F)(F)F)=O)[P](C1=C(C2=C(C(C)C)C=C(C(C)C)C=C2C(C)C)C(OC)=CC=C1OC)(C3CCCCC3)C4CCCCC4,0.0725256704389441,tAmOH,CCC(C)(C)O,1.0,0.0094870234751638,HTE internal NPP-naphthyridrine phenyl morpholine,C1CN(c2ccc(cc2)N2CCOCC2)c2cccnc2C1,0.7794033155142,False,NoAdditive,NoAdditive,"frozenset({nan, nan})",HighYield
ELN032036-538_1_2_G5,Buchwald-Hartwig,02/04/2024,60.0,4.0,4-(4-bromophenyl)morpholine,C1COCCN1C2=CC=C(C=C2)Br,1,NPP-naphthyridine,C1(N=CC=C2)=C2NCCC1,1.1988748960876954,NaOtBu,[Na+].CC(C)(C)[O-],1.975566400959115,meCgPPh,CS(=O)(=O)O[Pd]c1ccccc1-c2ccccc2N.CC34CC5(C)OC(C)(CC(C)(O3)P5c6ccccc6)O4,0.0635302702485375,tAmOH,CCC(C)(C)O,1.0,0.0,HTE internal NPP-naphthyridrine phenyl morpholine,C1CN(c2ccc(cc2)N2CCOCC2)c2cccnc2C1,0.330144714334478,False,NoAdditive,NoAdditive,"frozenset({nan, nan})",MidYield
ELN032036-538_1_2_G6,Buchwald-Hartwig,02/04/2024,60.0,4.0,4-(4-bromophenyl)morpholine,C1COCCN1C2=CC=C(C=C2)Br,1,NPP-naphthyridine,C1(N=CC=C2)=C2NCCC1,1.1865385382697895,NaOtBu,[Na+].CC(C)(C)[O-],2.1116366865557152,XPhos,CS(=O)(=O)O[Pd]c1ccccc1-c2ccccc2N.CC(C)c3cc(C(C)C)c(c(c3)C(C)C)-c4ccccc4P(C(C)(C)C)C(C)(C)C,0.0747832987554056,tAmOH,CCC(C)(C)O,1.0,0.0,HTE internal NPP-naphthyridrine phenyl morpholine,C1CN(c2ccc(cc2)N2CCOCC2)c2cccnc2C1,0.7650428851347951,False,NoAdditive,NoAdditive,"frozenset({nan, nan})",HighYield
ELN032036-538_1_2_G7,Buchwald-Hartwig,02/04/2024,60.0,4.0,4-(4-bromophenyl)morpholine,C1COCCN1C2=CC=C(C=C2)Br,1,NPP-naphthyridine,C1(N=CC=C2)=C2NCCC1,1.1521349187398038,NaOtBu,[Na+].CC(C)(C)[O-],1.872515313889788,IHept,CCCC(CCC)c1cccc(C(CCC)CCC)c1N2C(=C(Cl)N(C2=[Pd](Cl)Cl)c3c(cccc3C(CCC)CCC)C(CCC)CCC)Cl.Clc4cccnc4,0.074840206515731,tAmOH,CCC(C)(C)O,1.0,0.0,HTE internal NPP-naphthyridrine phenyl morpholine,C1CN(c2ccc(cc2)N2CCOCC2)c2cccnc2C1,0.9651966594054668,False,NoAdditive,NoAdditive,"frozenset({nan, nan})",HighYield
ELN032036-538_1_2_G8,Buchwald-Hartwig,02/04/2024,60.0,4.0,4-(4-bromophenyl)morpholine,C1COCCN1C2=CC=C(C=C2)Br,1,NPP-naphthyridine,C1(N=CC=C2)=C2NCCC1,1.0513175917744202,NaOtBu,[Na+].CC(C)(C)[O-],1.8380161791140583,CataCXiumA,CCCCP(C12CC3CC(CC(C3)C1)C2)C45CC6CC(CC(C6)C4)C5.Cl[Pd]CC=C,0.0701780361924859,tAmOH,CCC(C)(C)O,1.0,0.0,HTE internal NPP-naphthyridrine phenyl morpholine,C1CN(c2ccc(cc2)N2CCOCC2)c2cccnc2C1,0.7558520756911075,False,NoAdditive,NoAdditive,"frozenset({nan, nan})",HighYield
ELN032036-538_1_2_G9,Buchwald-Hartwig,02/04/2024,60.0,4.0,4-(4-bromophenyl)morpholine,C1COCCN1C2=CC=C(C=C2)Br,1,NPP-naphthyridine,C1(N=CC=C2)=C2NCCC1,1.1803909887217363,NaOtBu,[Na+].CC(C)(C)[O-],1.8755893353086837,IPENT Cl,CCC(CC)c1cccc(C(CC)CC)c1N2C(=C(Cl)N(C2=[Pd](Cl)Cl)c3c(cccc3C(CC)CC)C(CC)CC)Cl.Cc4ccccn4,0.0687382134727903,tAmOH,CCC(C)(C)O,1.0,0.0,HTE internal NPP-naphthyridrine phenyl morpholine,C1CN(c2ccc(cc2)N2CCOCC2)c2cccnc2C1,0.8314139258962541,False,NoAdditive,NoAdditive,"frozenset({nan, nan})",HighYield
ELN032036-538_1_2_G10,Buchwald-Hartwig,02/04/2024,60.0,4.0,4-(4-bromophenyl)morpholine,C1COCCN1C2=CC=C(C=C2)Br,1,NPP-naphthyridine,C1(N=CC=C2)=C2NCCC1,1.2341097285971416,NaOtBu,[Na+].CC(C)(C)[O-],1.8958564337582844,P(tBu)3,Cl[Pd](C/C=C/C)[P](C(C)(C)C)(C(C)(C)C)C(C)(C)C,0.0963437644375872,tAmOH,CCC(C)(C)O,1.0,0.0,HTE internal NPP-naphthyridrine phenyl morpholine,C1CN(c2ccc(cc2)N2CCOCC2)c2cccnc2C1,0.8399303594703129,False,NoAdditive,NoAdditive,"frozenset({nan, nan})",HighYield
ELN032036-538_1_2_G11,Buchwald-Hartwig,02/04/2024,60.0,4.0,4-(4-bromophenyl)morpholine,C1COCCN1C2=CC=C(C=C2)Br,1,NPP-naphthyridine,C1(N=CC=C2)=C2NCCC1,1.2647020909853328,NaOtBu,[Na+].CC(C)(C)[O-],2.020041242338259,XantPhos,CC1(C)C2=CC=CC3=C2OC4=C1C=CC=C4[P]([Pd](Cl)(CC=C)[P](C5=CC=CC=C5)3C6=CC=CC=C6)(C7=CC=CC=C7)C8=CC=CC=C8,0.0750467452620202,tAmOH,CCC(C)(C)O,1.0,0.0104325343950203,HTE internal NPP-naphthyridrine phenyl morpholine,C1CN(c2ccc(cc2)N2CCOCC2)c2cccnc2C1,0.7864364283382345,False,NoAdditive,NoAdditive,"frozenset({nan, nan})",HighYield
